40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
08:14:00.0 (333337)|USER_INFO|[EXTERNAL]|0057F000000SZkg|test-d_masalsky@twistellar.com|Pacific Standard Time|GMT-07:00
08:14:00.0 (378947)|EXECUTION_STARTED
08:14:00.0 (383214)|CODE_UNIT_STARTED|[EXTERNAL]|01p7F000008eSte|RSS
08:14:05.962 (6461442297)|VARIABLE_SCOPE_BEGIN|[67]|hour|Integer|false|false
08:14:05.962 (6461447820)|HEAP_ALLOCATE|[67]|Bytes:4
08:14:05.962 (6461451833)|VARIABLE_ASSIGNMENT|[67]|hour|14
08:14:05.962 (6461454895)|STATEMENT_EXECUTE|[68]
08:14:05.962 (6461462887)|HEAP_ALLOCATE|[68]|Bytes:2
08:14:05.962 (6461476669)|HEAP_ALLOCATE|[68]|Bytes:2
08:14:05.962 (6461495990)|VARIABLE_SCOPE_BEGIN|[68]|minute|Integer|false|false
08:14:05.962 (6461501249)|HEAP_ALLOCATE|[68]|Bytes:4
08:14:05.962 (6461505168)|VARIABLE_ASSIGNMENT|[68]|minute|2
08:14:05.962 (6461508270)|STATEMENT_EXECUTE|[69]
08:14:05.962 (6461515524)|HEAP_ALLOCATE|[69]|Bytes:2
08:14:05.962 (6461527797)|HEAP_ALLOCATE|[69]|Bytes:2
08:14:05.962 (6461545995)|VARIABLE_SCOPE_BEGIN|[69]|second|Integer|false|false
08:14:05.962 (6461554629)|HEAP_ALLOCATE|[69]|Bytes:4
08:14:05.962 (6461558501)|VARIABLE_ASSIGNMENT|[69]|second|0
08:14:05.962 (6461561616)|STATEMENT_EXECUTE|[70]
08:14:05.962 (6461575163)|HEAP_ALLOCATE|[70]|Bytes:56
08:14:05.962 (6461583351)|METHOD_EXIT|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6461633970)|VARIABLE_ASSIGNMENT|[51]|this.published__c|"2017-09-14T14:02:00.000Z"|0x65b9968f
08:14:05.962 (6461647773)|HEAP_ALLOCATE|[52]|Bytes:7
08:14:05.962 (6461658520)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6461662037)|HEAP_ALLOCATE|[53]|Bytes:7
08:14:05.962 (6461671120)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6461674207)|HEAP_ALLOCATE|[54]|Bytes:7
08:14:05.962 (6461679909)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6461692212)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6461702175)|HEAP_ALLOCATE|[45]|Bytes:3
08:14:05.962 (6461708608)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6461742952)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x4b46095e
08:14:05.962 (6461749397)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6461763078)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6461766882)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6461770218)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6461773498)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6461776761)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6461780066)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6461787101)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6461796598)|HEAP_ALLOCATE|[45]|Bytes:194
08:14:05.962 (6461804052)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6461840944)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[ELEMENT,content,http://search.yahoo.com/mrss/,[common.apex.api.dom.XmlNode$Attribute@78a79c3c, common.apex.api.dom.XmlNode$Attribute@166cc8dd, common.apex.api.dom.XmlNode$Attribute@5b180606, common.apex.api.dom.XmlNode$Attribute@275c1573, common.apex.api.dom.XmlNode$Attribute@635e3bd8, common.apex.api.dom.XmlNode$Attribute@13042d4e],null,null,null,]"|0xdd59813
08:14:05.962 (6461852779)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6461859819)|HEAP_ALLOCATE|[46]|Bytes:7
08:14:05.962 (6461871315)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6461874730)|HEAP_ALLOCATE|[47]|Bytes:7
08:14:05.962 (6461880830)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6461883650)|HEAP_ALLOCATE|[51]|Bytes:7
08:14:05.962 (6461892871)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6461895844)|HEAP_ALLOCATE|[52]|Bytes:7
08:14:05.962 (6461901731)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6461904448)|HEAP_ALLOCATE|[53]|Bytes:7
08:14:05.962 (6461909769)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6461912480)|HEAP_ALLOCATE|[54]|Bytes:7
08:14:05.962 (6461917734)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6461924147)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6461932923)|HEAP_ALLOCATE|[45]|Bytes:3
08:14:05.962 (6461938813)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6461968416)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x5069a0d8
08:14:05.962 (6461974238)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6461982330)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6461985830)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6461989101)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6461992399)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6461995635)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6461998867)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6462004786)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6462013936)|HEAP_ALLOCATE|[45]|Bytes:164
08:14:05.962 (6462018349)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6462050405)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[ELEMENT,content,http://search.yahoo.com/mrss/,[common.apex.api.dom.XmlNode$Attribute@8b7211e, common.apex.api.dom.XmlNode$Attribute@4f075af6, common.apex.api.dom.XmlNode$Attribute@5d952835, common.apex.api.dom.XmlNode$Attribute@6f491094, common.apex.api.dom.XmlNode$Attribute@5e4763b2, common.apex.api.dom.XmlNode$Attribute@2be25266],null,null,null,]"|0x52b2d7c4
08:14:05.962 (6462061594)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6462068948)|HEAP_ALLOCATE|[46]|Bytes:7
08:14:05.962 (6462081885)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6462085045)|HEAP_ALLOCATE|[47]|Bytes:7
08:14:05.962 (6462090425)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6462093239)|HEAP_ALLOCATE|[51]|Bytes:7
08:14:05.962 (6462098855)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6462101606)|HEAP_ALLOCATE|[52]|Bytes:7
08:14:05.962 (6462107255)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6462110055)|HEAP_ALLOCATE|[53]|Bytes:7
08:14:05.962 (6462117879)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6462120847)|HEAP_ALLOCATE|[54]|Bytes:7
08:14:05.962 (6462126254)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6462132393)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6462143832)|HEAP_ALLOCATE|[45]|Bytes:3
08:14:05.962 (6462148576)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6462172489)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x29452835
08:14:05.962 (6462178327)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6462188163)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6462192256)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6462195629)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6462199005)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6462202354)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6462211116)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6462217432)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6462225570)|HEAP_ALLOCATE|[45]|Bytes:165
08:14:05.962 (6462230117)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6462262087)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[ELEMENT,content,http://search.yahoo.com/mrss/,[common.apex.api.dom.XmlNode$Attribute@5fc203af, common.apex.api.dom.XmlNode$Attribute@78a86573, common.apex.api.dom.XmlNode$Attribute@1d97c327, common.apex.api.dom.XmlNode$Attribute@24dfd391, common.apex.api.dom.XmlNode$Attribute@6bcf73de, common.apex.api.dom.XmlNode$Attribute@50771029],null,null,null,]"|0x871280e
08:14:05.962 (6462277121)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6462284337)|HEAP_ALLOCATE|[46]|Bytes:7
08:14:05.962 (6462293521)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6462296394)|HEAP_ALLOCATE|[47]|Bytes:7
08:14:05.962 (6462301735)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6462304412)|HEAP_ALLOCATE|[51]|Bytes:7
08:14:05.962 (6462309823)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6462312510)|HEAP_ALLOCATE|[52]|Bytes:7
08:14:05.962 (6462318011)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6462322285)|HEAP_ALLOCATE|[53]|Bytes:7
08:14:05.962 (6462328719)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6462331417)|HEAP_ALLOCATE|[54]|Bytes:7
08:14:05.962 (6462336528)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6462347513)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6462354934)|HEAP_ALLOCATE|[45]|Bytes:3
08:14:05.962 (6462359529)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6462383965)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x150336b8
08:14:05.962 (6462391113)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6462399932)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6462403516)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6462407019)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6462410462)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6462414009)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6462421800)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6462428260)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6462439678)|HEAP_ALLOCATE|[45]|Bytes:194
08:14:05.962 (6462444704)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6462476937)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[ELEMENT,content,http://search.yahoo.com/mrss/,[common.apex.api.dom.XmlNode$Attribute@735a7ffb, common.apex.api.dom.XmlNode$Attribute@29c3695a, common.apex.api.dom.XmlNode$Attribute@3902ae3f, common.apex.api.dom.XmlNode$Attribute@519c076e, common.apex.api.dom.XmlNode$Attribute@71990f01, common.apex.api.dom.XmlNode$Attribute@43a221d1],null,null,null,]"|0x51cbdf2b
08:14:05.962 (6462491890)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6462499604)|HEAP_ALLOCATE|[46]|Bytes:7
08:14:05.962 (6462508310)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6462511295)|HEAP_ALLOCATE|[47]|Bytes:7
08:14:05.962 (6462517180)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6462519922)|HEAP_ALLOCATE|[51]|Bytes:7
08:14:05.962 (6462525819)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6462530164)|HEAP_ALLOCATE|[52]|Bytes:7
08:14:05.962 (6462536882)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6462539643)|HEAP_ALLOCATE|[53]|Bytes:7
08:14:05.962 (6462545098)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6462547961)|HEAP_ALLOCATE|[54]|Bytes:7
08:14:05.962 (6462556672)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6462563077)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6462570751)|HEAP_ALLOCATE|[45]|Bytes:2
08:14:05.962 (6462575333)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6462599658)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t,]"|0x514f51a7
08:14:05.962 (6462605225)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6462612576)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6462616045)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6462619310)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6462622589)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6462626117)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6462629360)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6462635357)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6462644901)|VARIABLE_ASSIGNMENT|[45]|child|null|
08:14:05.962 (6462650456)|STATEMENT_EXECUTE|[60]
08:14:05.962 (6462655158)|METHOD_EXIT|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6462664298)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
08:14:05.962 (6462678146)|HEAP_ALLOCATE|[34]|Bytes:5
08:14:05.962 (6462686226)|HEAP_ALLOCATE|[34]|Bytes:4
08:14:05.962 (6462691121)|VARIABLE_SCOPE_BEGIN|[34]|post|dom.XmlNode|true|false
08:14:05.962 (6462828540)|VARIABLE_ASSIGNMENT|[34]|post|"XMLNode[ELEMENT,item,null,null,null,[XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,title,null,null,null,[XMLNode[TEXT,null,null,null,null,null,На торгах 14 сентября рубль сдал к доллару и российскому рублю,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,link,null,null,null,[XMLNode[TEXT,null,null,null,null,null,https://news.tut.by/economics/560273.html?utm_campaign=news-feed,], XMLNode[TEXT,null,null,null,null,null,&,], XMLNode[TEXT,null,null,null,null,null,utm_medium=rss,], XMLNode[TEXT,null,null,null,null,null,&,], XMLNode[TEXT,null,null,null,null,null,utm_source=rss-news,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,description,null,null,null,[XMLNode[TEXT,null,null,null,null,null,\u003C,], XMLNode[TEXT,null,null,null,null,null,img src=\"https://img.tyt.by/thumbnails/n/shukaylo/03/5/dengi_dollar_20170511_shuk_tutby_phsl_9629.jpg\" width=\"72\" height=\"48\" alt=\"Фото: Ольга Шукайло, TUT.BY\" border=\"0\" align=\"left\" hspace=\"5\" /,], XMLNode[TEXT,null,null,null,null,null,\u003E,], XMLNode[TEXT,null,null,null,null,null,На Белорусской валютно-фондовой бирже 14 сентября состоялись очередные торги валютами. Доллар укрепился на BYN 0,0055 до 1,9447 рубля.,], XMLNode[TEXT,null,null,null,null,null,\u003C,], XMLNode[TEXT,null,null,null,null,null,br clear=\"all\" /,], XMLNode[TEXT,null,null,null,null,null,\u003E,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,author,http://www.w3.org/2005/Atom,null,null,[XMLNode[TEXT,null,null,null,null,null,\n\t\t\t,], XMLNode[ELEMENT,name,http://www.w3.org/2005/Atom,null,null,[XMLNode[TEXT,null,null,null,null,null,TUT.BY,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t\t,], XMLNode[ELEMENT,uri,http://www.w3.org/2005/Atom,null,null,[XMLNode[TEXT,null,null,null,null,null,https://news.tut.by/author/490~613.html,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,category,null,[common.apex.api.dom.XmlNode$Attribute@6ffd0ccc],null,[XMLNode[TEXT,null,null,null,null,null,Деньги и власть,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,enclosure,null,[common.apex.api.dom.XmlNode$Attribute@5eebd12a, common.apex.api.dom.XmlNode$Attribute@67332cf1, common.apex.api.dom.XmlNode$Attribute@35cd356f],null,null,null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,guid,null,[common.apex.api.dom.XmlNode$Attribute@32d1d476],null,[XMLNode[TEXT,null,null,null,null,null,https://news.tut.by/economics/560273.html?utm_campaign=news-feed,], XMLNode[TEXT,null,null,null,null,null,&,], XMLNode[TEXT,null,null,null,null,null,utm_medium=rss,], XMLNode[TEXT,null,null,null,null,null,&,], XMLNode[TEXT,null,null,null,null,null,utm_source=rss-news,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,pubDate,null,null,null,[XMLNode[TEXT,null,null,null,null,null,Thu, 14 Sep 2017 13:52:00 +0300,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,content,http://search.yahoo.com/mrss/,[common.apex.api.dom.XmlNode$Attribute@32333187, common.apex.api.dom.XmlNode$Attribute@4c19d794, common.apex.api.dom.XmlNode$Attribute@10a3e535, common.apex.api.dom.XmlNode$Attribute@2c6df133, common.apex.api.dom.XmlNode$Attribute@7f95230, common.apex.api.dom.XmlNode$Attribute@55e902c],null,null,null,], XMLNode[TEXT,null,null,null,null,null,\n\t,]],null,]"|0x61fc5161
08:14:05.962 (6462907140)|STATEMENT_EXECUTE|[34]
08:14:05.962 (6462908852)|STATEMENT_EXECUTE|[35]
08:14:05.962 (6462916581)|METHOD_ENTRY|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6462922414)|VARIABLE_SCOPE_BEGIN|[43]|this|RSS|true|false
08:14:05.962 (6462941217)|VARIABLE_ASSIGNMENT|[43]|this|{}|0x5d77c19c
08:14:05.962 (6462946088)|VARIABLE_SCOPE_BEGIN|[43]|post|dom.XmlNode|true|false
08:14:05.962 (6463078595)|VARIABLE_ASSIGNMENT|[43]|post|"XMLNode[ELEMENT,item,null,null,null,[XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,title,null,null,null,[XMLNode[TEXT,null,null,null,null,null,На торгах 14 сентября рубль сдал к доллару и российскому рублю,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,link,null,null,null,[XMLNode[TEXT,null,null,null,null,null,https://news.tut.by/economics/560273.html?utm_campaign=news-feed,], XMLNode[TEXT,null,null,null,null,null,&,], XMLNode[TEXT,null,null,null,null,null,utm_medium=rss,], XMLNode[TEXT,null,null,null,null,null,&,], XMLNode[TEXT,null,null,null,null,null,utm_source=rss-news,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,description,null,null,null,[XMLNode[TEXT,null,null,null,null,null,\u003C,], XMLNode[TEXT,null,null,null,null,null,img src=\"https://img.tyt.by/thumbnails/n/shukaylo/03/5/dengi_dollar_20170511_shuk_tutby_phsl_9629.jpg\" width=\"72\" height=\"48\" alt=\"Фото: Ольга Шукайло, TUT.BY\" border=\"0\" align=\"left\" hspace=\"5\" /,], XMLNode[TEXT,null,null,null,null,null,\u003E,], XMLNode[TEXT,null,null,null,null,null,На Белорусской валютно-фондовой бирже 14 сентября состоялись очередные торги валютами. Доллар укрепился на BYN 0,0055 до 1,9447 рубля.,], XMLNode[TEXT,null,null,null,null,null,\u003C,], XMLNode[TEXT,null,null,null,null,null,br clear=\"all\" /,], XMLNode[TEXT,null,null,null,null,null,\u003E,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,author,http://www.w3.org/2005/Atom,null,null,[XMLNode[TEXT,null,null,null,null,null,\n\t\t\t,], XMLNode[ELEMENT,name,http://www.w3.org/2005/Atom,null,null,[XMLNode[TEXT,null,null,null,null,null,TUT.BY,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t\t,], XMLNode[ELEMENT,uri,http://www.w3.org/2005/Atom,null,null,[XMLNode[TEXT,null,null,null,null,null,https://news.tut.by/author/490~613.html,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,category,null,[common.apex.api.dom.XmlNode$Attribute@6ffd0ccc],null,[XMLNode[TEXT,null,null,null,null,null,Деньги и власть,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,enclosure,null,[common.apex.api.dom.XmlNode$Attribute@5eebd12a, common.apex.api.dom.XmlNode$Attribute@67332cf1, common.apex.api.dom.XmlNode$Attribute@35cd356f],null,null,null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,guid,null,[common.apex.api.dom.XmlNode$Attribute@32d1d476],null,[XMLNode[TEXT,null,null,null,null,null,https://news.tut.by/economics/560273.html?utm_campaign=news-feed,], XMLNode[TEXT,null,null,null,null,null,&,], XMLNode[TEXT,null,null,null,null,null,utm_medium=rss,], XMLNode[TEXT,null,null,null,null,null,&,], XMLNode[TEXT,null,null,null,null,null,utm_source=rss-news,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,pubDate,null,null,null,[XMLNode[TEXT,null,null,null,null,null,Thu, 14 Sep 2017 13:52:00 +0300,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,content,http://search.yahoo.com/mrss/,[common.apex.api.dom.XmlNode$Attribute@32333187, common.apex.api.dom.XmlNode$Attribute@4c19d794, common.apex.api.dom.XmlNode$Attribute@10a3e535, common.apex.api.dom.XmlNode$Attribute@2c6df133, common.apex.api.dom.XmlNode$Attribute@7f95230, common.apex.api.dom.XmlNode$Attribute@55e902c],null,null,null,], XMLNode[TEXT,null,null,null,null,null,\n\t,]],null,]"|0x61fc5161
08:14:05.962 (6463158204)|STATEMENT_EXECUTE|[43]
08:14:05.962 (6463159763)|STATEMENT_EXECUTE|[44]
08:14:05.962 (6463173192)|HEAP_ALLOCATE|[44]|Bytes:4
08:14:05.962 (6463186661)|VARIABLE_SCOPE_BEGIN|[44]|bp|BlogEntry__c|true|false
08:14:05.962 (6463197324)|VARIABLE_ASSIGNMENT|[44]|bp|{}|0x507f22d8
08:14:05.962 (6463219846)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6463223584)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6463226363)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6463229958)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6463232932)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6463234909)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6463237092)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6463238934)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6463240760)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6463242537)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6463244330)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6463246430)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6463248332)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6463254598)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6463256679)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6463258551)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6463260304)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6463262079)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6463263909)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6463266024)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6463290980)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6463303420)|HEAP_ALLOCATE|[45]|Bytes:3
08:14:05.962 (6463309404)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6463343880)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x5c457899
08:14:05.962 (6463350037)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6463359767)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6463364411)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6463370150)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6463373736)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6463377361)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6463380743)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6463391532)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6463400868)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6463405851)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6463438276)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[ELEMENT,title,null,null,null,[XMLNode[TEXT,null,null,null,null,null,На торгах 14 сентября рубль сдал к доллару и российскому рублю,]],null,]"|0x5378c6bd
08:14:05.962 (6463446274)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6463453872)|HEAP_ALLOCATE|[46]|Bytes:5
08:14:05.962 (6463470044)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6463471448)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6463475741)|HEAP_ALLOCATE|[46]|Bytes:62
08:14:05.962 (6463516421)|VARIABLE_ASSIGNMENT|[46]|this.title__c|"На торгах 14 сентябр (42 more) ..."|0x507f22d8
08:14:05.962 (6463532063)|HEAP_ALLOCATE|[47]|Bytes:5
08:14:05.962 (6463541568)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6463544874)|HEAP_ALLOCATE|[51]|Bytes:5
08:14:05.962 (6463550795)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6463553603)|HEAP_ALLOCATE|[52]|Bytes:5
08:14:05.962 (6463559330)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6463561986)|HEAP_ALLOCATE|[53]|Bytes:5
08:14:05.962 (6463567998)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6463572421)|HEAP_ALLOCATE|[54]|Bytes:5
08:14:05.962 (6463578641)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6463586457)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6463598722)|HEAP_ALLOCATE|[45]|Bytes:3
08:14:05.962 (6463605145)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6463633142)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x7811671c
